symbol,sector,signal_date,entry_date,exit_date,holding_days,setup_type,bias,entry_close,exit_close,raw_exit_close,stop_level,stopped,net_return_pct,gross_return_pct,mfe_pct,mae_pct,alpha_score,ifs_score,conviction_score,priority_score,macro_regime_prob,gamma_regime,structural_bias,suggested_strategy,price_source,trend_pass,trend_ret20_pct,trend_rs20_pct,alpha_score_bucket,macro_regime_bucket,ifs_bucket,rs20_bucket
BLUESTARCO,NIFTY CONS DURABLES,2026-02-04,2026-02-05,2026-02-18,10,INVENTORY_MIGRATION,Bullish Accumulation,1893.2,2016.7,2016.7,1800.0,False,6.3233,6.5233,7.2047,-3.1006,44.17,5.7,19.0,4.94,30.1,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,1.692898480177396,3.499734973474611,40-60,macro_25_50,ifs_0_15,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-04,2026-02-05,2026-02-25,15,INVENTORY_MIGRATION,Bullish Accumulation,1893.2,1942.2,1942.2,1800.0,False,2.3882,2.5882,7.2047,-3.1006,44.17,5.7,19.0,4.94,30.1,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,1.692898480177396,3.499734973474611,40-60,macro_25_50,ifs_0_15,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-04,2026-02-05,2026-02-09,3,IV_SKEW_ACCUMULATION,Bullish Accumulation,1893.2,1937.0,1937.0,1800.0,False,2.1135,2.3135,2.8153,-3.1006,44.17,5.7,19.0,4.94,30.1,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,1.692898480177396,3.499734973474611,40-60,macro_25_50,ifs_0_15,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-04,2026-02-05,2026-02-11,5,IV_SKEW_ACCUMULATION,Bullish Accumulation,1893.2,1962.2,1962.2,1800.0,False,3.4446,3.6446,5.4035,-3.1006,44.17,5.7,19.0,4.94,30.1,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,1.692898480177396,3.499734973474611,40-60,macro_25_50,ifs_0_15,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-04,2026-02-05,2026-02-18,10,IV_SKEW_ACCUMULATION,Bullish Accumulation,1893.2,2016.7,2016.7,1800.0,False,6.3233,6.5233,7.2047,-3.1006,44.17,5.7,19.0,4.94,30.1,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,1.692898480177396,3.499734973474611,40-60,macro_25_50,ifs_0_15,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-04,2026-02-05,2026-02-25,15,IV_SKEW_ACCUMULATION,Bullish Accumulation,1893.2,1942.2,1942.2,1800.0,False,2.3882,2.5882,7.2047,-3.1006,44.17,5.7,19.0,4.94,30.1,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,1.692898480177396,3.499734973474611,40-60,macro_25_50,ifs_0_15,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-05,2026-02-06,2026-02-10,3,IV_SKEW_ACCUMULATION,Bullish Breakout,1863.9,1948.3,1948.3,1806.0915,False,4.3281,4.5281,7.0605,-1.5773,22.33,-3.1,19.2,17.62,33.2,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,2.105724939679754,4.152809019485093,20-40,macro_25_50,ifs_le_0,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-05,2026-02-06,2026-02-12,5,IV_SKEW_ACCUMULATION,Bullish Breakout,1863.9,1974.0,1974.0,1806.0915,False,5.707,5.907,7.0605,-1.5773,22.33,-3.1,19.2,17.62,33.2,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,2.105724939679754,4.152809019485093,20-40,macro_25_50,ifs_le_0,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-05,2026-02-06,2026-02-19,10,IV_SKEW_ACCUMULATION,Bullish Breakout,1863.9,1969.1,1969.1,1806.0915,False,5.4441,5.6441,8.89,-1.5773,22.33,-3.1,19.2,17.62,33.2,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,2.105724939679754,4.152809019485093,20-40,macro_25_50,ifs_le_0,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-05,2026-02-06,2026-02-26,15,IV_SKEW_ACCUMULATION,Bullish Breakout,1863.9,1964.9,1964.9,1806.0915,False,5.2187,5.4187,8.89,-1.5773,22.33,-3.1,19.2,17.62,33.2,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,2.105724939679754,4.152809019485093,20-40,macro_25_50,ifs_le_0,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-06,2026-02-09,2026-02-11,3,IV_SKEW_ACCUMULATION,Bullish Breakout,1889.3,1962.2,1962.2,1824.473,False,3.6586,3.8586,5.6211,0.0,28.13,-3.5,19.3,31.85,33.2,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,2.07304498833234,3.783210151917926,20-40,macro_25_50,ifs_le_0,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-06,2026-02-09,2026-02-13,5,IV_SKEW_ACCUMULATION,Bullish Breakout,1889.3,1997.2,1997.2,1824.473,False,5.5111,5.7111,6.6533,0.0,28.13,-3.5,19.3,31.85,33.2,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,2.07304498833234,3.783210151917926,20-40,macro_25_50,ifs_le_0,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-06,2026-02-09,2026-02-20,10,IV_SKEW_ACCUMULATION,Bullish Breakout,1889.3,1968.4,1968.4,1824.473,False,3.9867,4.1867,7.426,0.0,28.13,-3.5,19.3,31.85,33.2,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,2.07304498833234,3.783210151917926,20-40,macro_25_50,ifs_le_0,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-06,2026-02-09,2026-02-27,15,IV_SKEW_ACCUMULATION,Bullish Breakout,1889.3,1941.2,1941.2,1824.473,False,2.547,2.747,7.426,0.0,28.13,-3.5,19.3,31.85,33.2,TRANSITION_REGIME,Dealer Controlled,Bull Call Spread (Debit),cash_ohlc,True,2.07304498833234,3.783210151917926,20-40,macro_25_50,ifs_le_0,rs_0_5
BLUESTARCO,NIFTY CONS DURABLES,2026-02-09,2026-02-10,2026-02-12,3,INVENTORY_MIGRATION,Bullish Breakout,1951.0,1974.0,1974.0,1900.0,False,0.9789,1.1789,2.2809,-1.102,44.18,9.2,25.3,7.22,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.475373790677219,6.512279364578211,40-60,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-09,2026-02-10,2026-02-16,5,INVENTORY_MIGRATION,Bullish Breakout,1951.0,1975.4,1975.4,1900.0,False,1.0506,1.2506,3.2804,-1.102,44.18,9.2,25.3,7.22,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.475373790677219,6.512279364578211,40-60,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-09,2026-02-10,2026-02-23,10,INVENTORY_MIGRATION,Bullish Breakout,1951.0,1961.8,1961.8,1900.0,False,0.3536,0.5536,4.0287,-1.102,44.18,9.2,25.3,7.22,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.475373790677219,6.512279364578211,40-60,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-09,2026-02-10,2026-03-02,15,INVENTORY_MIGRATION,Bullish Breakout,1951.0,1900.0,1902.5,1900.0,True,-2.814,-2.614,4.0287,-4.5208,44.18,9.2,25.3,7.22,26.4,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,6.475373790677219,6.512279364578211,40-60,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-02-13,3,INVENTORY_MIGRATION,Bullish Accumulation,1959.0,1997.2,1997.2,1840.0,False,1.75,1.95,2.8586,-1.266,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-02-17,5,INVENTORY_MIGRATION,Bullish Accumulation,1959.0,2002.4,2002.4,1840.0,False,2.0154,2.2154,2.8586,-1.266,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-02-24,10,INVENTORY_MIGRATION,Bullish Accumulation,1959.0,1959.5,1959.5,1840.0,False,-0.1745,0.0255,3.6039,-1.3068,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-03-04,15,INVENTORY_MIGRATION,Bullish Accumulation,1959.0,1840.0,1843.6,1840.0,True,-6.2745,-6.0745,3.6039,-6.4676,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-02-13,3,IV_SKEW_ACCUMULATION,Bullish Accumulation,1959.0,1997.2,1997.2,1840.0,False,1.75,1.95,2.8586,-1.266,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-02-17,5,IV_SKEW_ACCUMULATION,Bullish Accumulation,1959.0,2002.4,2002.4,1840.0,False,2.0154,2.2154,2.8586,-1.266,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-02-24,10,IV_SKEW_ACCUMULATION,Bullish Accumulation,1959.0,1959.5,1959.5,1840.0,False,-0.1745,0.0255,3.6039,-1.3068,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-03-04,15,IV_SKEW_ACCUMULATION,Bullish Accumulation,1959.0,1840.0,1843.6,1840.0,True,-6.2745,-6.0745,3.6039,-6.4676,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-02-13,3,REGIME_SHIFT,Bullish Accumulation,1959.0,1997.2,1997.2,1840.0,False,1.75,1.95,2.8586,-1.266,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-02-17,5,REGIME_SHIFT,Bullish Accumulation,1959.0,2002.4,2002.4,1840.0,False,2.0154,2.2154,2.8586,-1.266,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-02-24,10,REGIME_SHIFT,Bullish Accumulation,1959.0,1959.5,1959.5,1840.0,False,-0.1745,0.0255,3.6039,-1.3068,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-10,2026-02-11,2026-03-04,15,REGIME_SHIFT,Bullish Accumulation,1959.0,1840.0,1843.6,1840.0,True,-6.2745,-6.0745,3.6039,-6.4676,26.09,-18.4,26.7,37.54,26.4,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,8.160772775217895,7.1801744876146545,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-11,2026-02-12,2026-02-16,3,IV_SKEW_ACCUMULATION,Bullish Breakout,1962.2,1975.4,1975.4,1903.3825,False,0.4727,0.6727,2.6909,-0.8664,20.12,4.9,30.9,35.93,26.3,TRANSITION_REGIME,Resistance Weakening,Bull Call Spread (Debit),cash_ohlc,True,9.418390676406641,8.784042424644834,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-11,2026-02-12,2026-02-18,5,IV_SKEW_ACCUMULATION,Bullish Breakout,1962.2,2016.7,2016.7,1903.3825,False,2.5775,2.7775,3.4349,-0.8664,20.12,4.9,30.9,35.93,26.3,TRANSITION_REGIME,Resistance Weakening,Bull Call Spread (Debit),cash_ohlc,True,9.418390676406641,8.784042424644834,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-11,2026-02-12,2026-02-25,10,IV_SKEW_ACCUMULATION,Bullish Breakout,1962.2,1942.2,1942.2,1903.3825,False,-1.2193,-1.0193,3.4349,-1.7429,20.12,4.9,30.9,35.93,26.3,TRANSITION_REGIME,Resistance Weakening,Bull Call Spread (Debit),cash_ohlc,True,9.418390676406641,8.784042424644834,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-11,2026-02-12,2026-03-02,15,IV_SKEW_ACCUMULATION,Bullish Breakout,1962.2,1903.3825,1902.5,1903.3825,True,-3.1975,-2.9975,3.4349,-7.196,20.12,4.9,30.9,35.93,26.3,TRANSITION_REGIME,Resistance Weakening,Bull Call Spread (Debit),cash_ohlc,True,9.418390676406641,8.784042424644834,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-12,2026-02-13,2026-02-17,3,INVENTORY_MIGRATION,Bullish Breakout,1960.0,2002.4,2002.4,1822.8,False,1.9633,2.1633,2.8061,-0.3929,28.57,3.3,31.2,44.07,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,10.08253401739907,9.791460153034048,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-12,2026-02-13,2026-02-19,5,INVENTORY_MIGRATION,Bullish Breakout,1960.0,1969.1,1969.1,1822.8,False,0.2643,0.4643,3.551,-0.3929,28.57,3.3,31.2,44.07,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,10.08253401739907,9.791460153034048,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-12,2026-02-13,2026-02-26,10,INVENTORY_MIGRATION,Bullish Breakout,1960.0,1964.9,1964.9,1822.8,False,0.05,0.25,3.551,-1.6327,28.57,3.3,31.2,44.07,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,10.08253401739907,9.791460153034048,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-12,2026-02-13,2026-03-05,15,INVENTORY_MIGRATION,Bullish Breakout,1960.0,1822.8,1946.7,1822.8,True,-7.2,-7.0,3.551,-7.0918,28.57,3.3,31.2,44.07,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,10.08253401739907,9.791460153034048,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-12,2026-02-13,2026-02-17,3,IV_SKEW_ACCUMULATION,Bullish Breakout,1960.0,2002.4,2002.4,1822.8,False,1.9633,2.1633,2.8061,-0.3929,28.57,3.3,31.2,44.07,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,10.08253401739907,9.791460153034048,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-12,2026-02-13,2026-02-19,5,IV_SKEW_ACCUMULATION,Bullish Breakout,1960.0,1969.1,1969.1,1822.8,False,0.2643,0.4643,3.551,-0.3929,28.57,3.3,31.2,44.07,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,10.08253401739907,9.791460153034048,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-12,2026-02-13,2026-02-26,10,IV_SKEW_ACCUMULATION,Bullish Breakout,1960.0,1964.9,1964.9,1822.8,False,0.05,0.25,3.551,-1.6327,28.57,3.3,31.2,44.07,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,10.08253401739907,9.791460153034048,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-12,2026-02-13,2026-03-05,15,IV_SKEW_ACCUMULATION,Bullish Breakout,1960.0,1822.8,1946.7,1822.8,True,-7.2,-7.0,3.551,-7.0918,28.57,3.3,31.2,44.07,26.3,TRANSITION_REGIME,Expansion,Bull Call Spread (Debit),cash_ohlc,True,10.08253401739907,9.791460153034048,20-40,macro_25_50,ifs_0_15,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-13,2026-02-16,2026-02-18,3,INVENTORY_MIGRATION,Bullish Accumulation,2000.0,2016.7,2016.7,1860.0,False,0.635,0.835,1.48,-2.18,32.05,4.3,24.8,24.22,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,10.214668064676346,10.972491766440573,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-13,2026-02-16,2026-02-20,5,INVENTORY_MIGRATION,Bullish Accumulation,2000.0,1968.4,1968.4,1860.0,False,-1.78,-1.58,1.48,-2.395,32.05,4.3,24.8,24.22,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,10.214668064676346,10.972491766440573,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-13,2026-02-16,2026-02-27,10,INVENTORY_MIGRATION,Bullish Accumulation,2000.0,1941.2,1941.2,1860.0,False,-3.14,-2.94,1.48,-3.6,32.05,4.3,24.8,24.22,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,10.214668064676346,10.972491766440573,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-13,2026-02-16,2026-03-04,15,INVENTORY_MIGRATION,Bullish Accumulation,2000.0,1860.0,1843.6,1860.0,True,-7.2,-7.0,1.48,-8.95,32.05,4.3,24.8,24.22,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,10.214668064676346,10.972491766440573,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-13,2026-02-16,2026-02-18,3,IV_SKEW_ACCUMULATION,Bullish Accumulation,2000.0,2016.7,2016.7,1860.0,False,0.635,0.835,1.48,-2.18,32.05,4.3,24.8,24.22,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,10.214668064676346,10.972491766440573,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-13,2026-02-16,2026-02-20,5,IV_SKEW_ACCUMULATION,Bullish Accumulation,2000.0,1968.4,1968.4,1860.0,False,-1.78,-1.58,1.48,-2.395,32.05,4.3,24.8,24.22,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,10.214668064676346,10.972491766440573,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-13,2026-02-16,2026-02-27,10,IV_SKEW_ACCUMULATION,Bullish Accumulation,2000.0,1941.2,1941.2,1860.0,False,-3.14,-2.94,1.48,-3.6,32.05,4.3,24.8,24.22,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,10.214668064676346,10.972491766440573,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-13,2026-02-16,2026-03-04,15,IV_SKEW_ACCUMULATION,Bullish Accumulation,2000.0,1860.0,1843.6,1860.0,True,-7.2,-7.0,1.48,-8.95,32.05,4.3,24.8,24.22,33.2,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,10.214668064676346,10.972491766440573,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-16,2026-02-17,2026-02-19,3,INVENTORY_MIGRATION,Bullish Accumulation,1976.4,1960.0,1969.1,1960.0,True,-1.0298,-0.8298,2.6918,-0.9765,22.18,-3.9,25.7,22.57,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,9.373788826753792,9.418934938642197,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-16,2026-02-17,2026-02-19,5,INVENTORY_MIGRATION,Bullish Accumulation,1976.4,1960.0,1969.1,1960.0,True,-1.0298,-0.8298,2.6918,-1.2295,22.18,-3.9,25.7,22.57,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,9.373788826753792,9.418934938642197,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-16,2026-02-17,2026-02-19,10,INVENTORY_MIGRATION,Bullish Accumulation,1976.4,1960.0,1969.1,1960.0,True,-1.0298,-0.8298,2.6918,-5.7478,22.18,-3.9,25.7,22.57,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,9.373788826753792,9.418934938642197,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-16,2026-02-17,2026-02-19,15,INVENTORY_MIGRATION,Bullish Accumulation,1976.4,1960.0,1969.1,1960.0,True,-1.0298,-0.8298,2.6918,-7.8628,22.18,-3.9,25.7,22.57,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,9.373788826753792,9.418934938642197,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-16,2026-02-17,2026-02-19,3,IV_SKEW_ACCUMULATION,Bullish Accumulation,1976.4,1960.0,1969.1,1960.0,True,-1.0298,-0.8298,2.6918,-0.9765,22.18,-3.9,25.7,22.57,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,9.373788826753792,9.418934938642197,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-16,2026-02-17,2026-02-19,5,IV_SKEW_ACCUMULATION,Bullish Accumulation,1976.4,1960.0,1969.1,1960.0,True,-1.0298,-0.8298,2.6918,-1.2295,22.18,-3.9,25.7,22.57,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,9.373788826753792,9.418934938642197,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-16,2026-02-17,2026-02-19,10,IV_SKEW_ACCUMULATION,Bullish Accumulation,1976.4,1960.0,1969.1,1960.0,True,-1.0298,-0.8298,2.6918,-5.7478,22.18,-3.9,25.7,22.57,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,9.373788826753792,9.418934938642197,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-16,2026-02-17,2026-02-19,15,IV_SKEW_ACCUMULATION,Bullish Accumulation,1976.4,1960.0,1969.1,1960.0,True,-1.0298,-0.8298,2.6918,-7.8628,22.18,-3.9,25.7,22.57,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,9.373788826753792,9.418934938642197,20-40,macro_25_50,ifs_le_0,rs_5_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-17,2026-02-18,2026-02-20,3,INVENTORY_MIGRATION,Support Normalization,2019.4,1968.4,1968.4,1891.2,False,-2.7255,-2.5255,0.5051,-3.3327,26.66,12.4,28.9,27.37,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,13.270731983256034,12.72393790067019,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-17,2026-02-18,2026-02-24,5,INVENTORY_MIGRATION,Support Normalization,2019.4,1959.5,1959.5,1891.2,False,-3.1662,-2.9662,0.5051,-4.2587,26.66,12.4,28.9,27.37,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,13.270731983256034,12.72393790067019,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-17,2026-02-18,2026-03-02,10,INVENTORY_MIGRATION,Support Normalization,2019.4,1891.2,1902.5,1891.2,True,-6.5484,-6.3484,0.5051,-9.2651,26.66,12.4,28.9,27.37,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,13.270731983256034,12.72393790067019,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-17,2026-02-18,2026-03-02,15,INVENTORY_MIGRATION,Support Normalization,2019.4,1891.2,1902.5,1891.2,True,-6.5484,-6.3484,0.5051,-9.8247,26.66,12.4,28.9,27.37,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,13.270731983256034,12.72393790067019,20-40,macro_25_50,ifs_0_15,rs_gt_10
BLUESTARCO,NIFTY CONS DURABLES,2026-02-17,2026-02-18,2026-02-20,3,REGIME_SHIFT,Support Normalization,2019.4,1968.4,1968.4,1891.2,False,-2.7255,-2.5255,0.5051,-3.3327,26.66,12.4,28.9,27.37,26.3,TRANSITION_REGIME,Expansion,Bull Put Spread (Credit),cash_ohlc,True,13.270731983256034,12.72393790067019,20-40,macro_25_50,ifs_0_15,rs_gt_10
